Ticker,Company Name,Industry,Country,Market Cap
NINE,Nine Energy Service Inc,,US,107.07581634098361
NIO,NIO Inc,Automobiles,CN,2790.315136
NIQ,Nuveen Intermediate Duration Quality Municipal Term Fund,N/A,US,171.46
NJR,New Jersey Resources Corp,Utilities,US,4282.162994345104
NKE,Nike Inc,"Textiles, Apparel & Luxury Goods",US,165869.32131568616
NKG,Nuveen Georgia Quality Municipal Income Fund,N/A,US,114.61
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,N/A,US,655.31
NL,NL Industries Inc,Commercial Services & Supplies,US,416.39823495138876
NLS,Nautilus Inc,Leisure Products,US,63.22026256410256
NLSN,Nielsen Holdings PLC,Professional Services,US,10021.386444291862
NLY,Annaly Capital Management Inc,Real Estate,US,11001.078901
NM,Navios Maritime Holdings Inc,Marine,MC,49.30111843062202
NMAI,Nuveen Multi-Asset Income Fund,N/A,US,0.0
NMCO,Nuveen Municipal Credit Opportunities Fund,N/A,US,698.45
NOU.V,Nouveau Monde Graphite Inc,Metals & Mining,CA,442.851613
NMI,Nuveen Municipal Income Fund Inc,N/A,US,93.33
NMM,Navios Maritime Partners LP,Marine,MC,789.653846
8604.T,Nomura Holdings Inc,Financial Services,JP,1507587.19778
NMS,Nuveen Minnesota Quality Municipal Income Fund,N/A,US,86.53
NMT,Nuveen Massachusetts Quality Municipal Income Fund,N/A,US,111.52
NMZ,Nuveen Municipal High Income Opportunity Fund,N/A,US,1279.87
NNI,Nelnet Inc,Financial Services,US,3102.6718416332183
NNN,National Retail Properties Inc,Real Estate,US,7948.774401
NNY,Nuveen New York Municipal Value Fund Inc,N/A,US,161.48
NOA.TO,North American Construction Group Ltd,,CA,425.05652
NOAH,Noah Holdings Ltd,Financial Services,CN,1084.6480462213701
NOC,Northrop Grumman Corp,Aerospace & Defense,US,73789.5574305409
NOG,Northern Oil and Gas Inc,Energy ,US,2488.177445110488
NOKIA.HE,Nokia Oyj,Communications,FI,28158.010534
NOM,Nuveen Missouri Quality Municipal Income Fund,N/A,US,29.94
NOMD,Nomad Foods Ltd,Food Products,GB,3015.9369232741756
NOTE,FiscalNote Intermediate Holdco Inc,N/A,US,1226.0461735828876
NOV,Nov Inc,,US,6960.447471177022
NOVA,Sunnova Energy International Inc,Utilities,US,2728.8646806740653
NOW,ServiceNow Inc,Technology,US,87771.01950247715
NPCT,Nuveen Core Plus Impact Fund,N/A,US,523.92
NPFD,Nuveen Variable Rate Preferred & Income Fund,N/A,US,484.97
NPK,National Presto Industries Inc,Aerospace & Defense,US,473.31042990232004
NPO,EnPro Industries Inc,Machinery,US,1846.1371161712116
NPTN,NeoPhotonics Corp,Semiconductors,US,859.56
NPV,Nuveen Virginia Quality Municipal Income Fund,N/A,US,260.12
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,N/A,US,469.16
NR,Newpark Resources Inc,,US,273.53904552000006
NRDY,Nerdy Inc,Diversified Consumer Services,US,472.25470550653597
NREF,Nexpoint Real Estate Finance Inc,Real Estate,US,304.374491
NRG,NRG Energy Inc,Utilities,US,9751.551880284016
NRGV,Energy Vault Holdings Inc,Electrical Equipment,US,731.8102595932206
NRGX,Pimco Energy and Tactical Credit Opportunities Fund,N/A,US,687.59
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,N/A,US,973.55
NRP,Natural Resource Partners LP,Energy ,US,541.8848031018325
NRT,North European Oil Royalty Trust,Energy ,US,147.51
NS,NuStar Energy LP,Energy ,US,1759.4378557032755
NSA,National Storage Affiliates Trust,Real Estate,US,6623.991719
NSC,Norfolk Southern Corp,Road & Rail,US,56195.87236609148
NSL,Nuveen Senior Income Fund,N/A,US,198.08
NSP,Insperity Inc,Professional Services,US,4106.789874602303
NSTB,Northern Star Investment Corp II,N/A,US,492.50001900000007
NSTC,Northern Star Investment Corp III,N/A,US,491.750002
NSTD,Northern Star Investment Corp IV,N/A,US,490.49999001526726
NTB,Bank of N T Butterfield & Son Ltd,Banking,BM,1609.641076367429
NTCO3.SA,Natura & Co Holding SA,Consumer products,BR,19955.173792
NTG,Tortoise Midstream Energy Fund Inc,N/A,US,216.24
NTR.TO,Nutrien Ltd,Chemicals,CA,63636.386065
NTST,Netstreit Corp,Real Estate,US,1191.13795
NTZ,Natuzzi SpA,Consumer products,IT,91.604589
NU,Nu Holdings Ltd,Banking,BR,22909.46752029796
NUE,Nucor Corp,Metals & Mining,US,34236.29705209003
NUO,Nuveen Ohio Quality Municipal Income Fund,N/A,US,238.67
NUS,NU Skin Enterprises Inc,Consumer products,US,2028.8268688327191
NUV,Nuveen Municipal Value Fund Inc,N/A,US,1869.95
NUVB,Nuvation Bio Inc,Pharmaceuticals,US,639.4557656334521
NUW,Nuveen Amt-Free Municipal Value Fund,N/A,US,251.86
NVG,Nuveen AMT-Free Municipal Credit Income Fund,N/A,US,3042.69
NVGS,Navigator Holdings Ltd,Energy ,GB,920.9024063848146
NOVO B.CO,Novo Nordisk A/S,Pharmaceuticals,DK,1349822.98
NVR,NVR Inc,Consumer products,US,13436.375160279993
NVRO,Nevro Corp,Health Care,US,1585.7291223493332
NOVN.SW,Novartis AG,Pharmaceuticals,CH,172319.973707
NVST,Envista Holdings Corp,Health Care,US,5844.47955267647
NVT,nVent Electric PLC,Electrical Equipment,GB,5439.1734486323485
NVTA,Invitae Corp,Health Care,US,649.334395111111
NWG.L,Natwest Group PLC,Banking,GB,23434.611511999996
NWN,Northwest Natural Holding Co,Utilities,US,1653.4613234443048
NX,Quanex Building Products Corp,Building,US,709.3484268575342
NXC,Nuveen California Select Tax-Free Income Portfolio,N/A,US,87.91
NXDT,NexPoint Diversified Real Estate Trust,N/A,US,619.0
NXE.TO,Nexgen Energy Ltd,Energy ,CA,2602.951318
NXJ,Nuveen New Jersey Quality Municipal Income Fund,N/A,US,534.3
NXN,Nuveen New York Select Tax Free Income Portfolio,N/A,US,46.51
NXP,Nuveen Select Tax-Free Income Portfolio,N/A,US,644.42
NXRT,NexPoint Residential Trust Inc,Real Estate,US,1344.445808
NYC,New York City REIT Inc,Real Estate,US,43.642345
NYCB,New York Community Bancorp Inc,Financial Services,US,4549.612729000001
NYT,New York Times Co,Media,US,5071.637653327413
NZF,Nuveen Municipal Credit Income Fund,N/A,US,2221.19
O,Realty Income Corp,Real Estate,US,42273.174815
OC,Owens Corning,Building,US,7787.620446028727
OCFT,OneConnect Financial Technology Co Ltd,Technology,CN,420.23759659556003
OCN,Ocwen Financial Corp,Financial Services,US,227.38371199999997
ODC,Oil-Dri Corporation of America,Consumer products,US,180.8671580279412
ODV.V,Osisko Development Corp,Metals & Mining,CA,461.2855
OEC,Orion Engineered Carbons SA,Chemicals,LU,1019.7369998306306
OFC,Corporate Office Properties Trust,Real Estate,US,2932.000855
OFG,OFG Bancorp,Banking,PR,1277.2929683304478
OG,Onion Global Ltd,Retail,CN,53.609984
OGE,OGE Energy Corp,Utilities,US,8140.240116337965
OGN,Organon & Co,Pharmaceuticals,US,7248.401003471017
OGS,ONE Gas Inc,Utilities,US,4283.360788800001
OHI,Omega Healthcare Investors Inc,Real Estate,US,7596.888514
OI,O-I Glass Inc,Packaging,US,2036.7709187314815
OIA,Invesco Municipal Income Opportunities Trust,N/A,US,328.45
OII,Oceaneering International Inc,,US,940.4343033363534
OIS,Oil States International Inc,,US,314.3880115394456
OKE,ONEOK Inc,Energy ,US,27057.507213062836
OLN,Olin Corp,Chemicals,US,7752.168533277127
OLO,Olo Inc,Technology,US,1258.8050768622045
OLP,One Liberty Properties Inc,Real Estate,US,509.989211
OMC,Omnicom Group Inc,Media,US,13572.88103260504
OMF,OneMain Holdings Inc,Financial Services,US,4362.354551614584
OMI,Owens & Minor Inc,Health Care,US,2073.1719764933578
ONL,Orion Office Reit Inc,Real Estate,US,562.952277
ONON,On Holding AG,"Textiles, Apparel & Luxury Goods",CH,6031.960556438398
ONTF,ON24 Inc,Technology,US,407.88752477904336
ONTO,Onto Innovation Inc,Semiconductors,US,3356.9339186468237
OOMA,Ooma Inc,Telecommunication,US,306.6659805012875
OPA,Magnum Opus Acquisition Ltd,N/A,HK,246.49998899441903
OPAD,Offerpad Solutions Inc,Real Estate,US,345.75646881118877
OPFI,OppFi Inc,Financial Services,US,305.20923768000006
OPP,Rivernorth/Doubleline Strategic Opportunity Fund Inc,N/A,US,205.407
OPY,Oppenheimer Holdings Inc,Financial Services,US,433.34276051157656
OR.TO,Osisko Gold Royalties Ltd,Metals & Mining,CA,2252.659506
ORA,Ormat Technologies Inc,Utilities,US,5163.808509540955
ORA.PA,Orange SA,Telecommunication,FR,26955.864095
ORC,Orchid Island Capital Inc,Real Estate,US,459.310572
ORCC,Owl Rock Capital Corp,Financial Services,US,5068.502029984471
ORCL,Oracle Corp,Technology,US,199016.68364229213
ORI,Old Republic International Corp,Insurance,US,6787.3474888168175
ORN,Orion Group Holdings Inc,Construction,US,95.95464814285714
OSCR,Oscar Health Inc,Insurance,US,1032.3883538854336
OSG,Overseas Shipholding Group Inc,Energy ,US,284.76593966560506
OSH,Oak Street Health Inc,Health Care,US,6196.580984345491
OSI,Osiris Acquisition Corp,N/A,US,280.3125
OSK,Oshkosh Corp,Machinery,US,5190.501636857718
OTIS,Otis Worldwide Corp,Machinery,US,30322.81728630968
OUST,Ouster Inc,Electrical Equipment,US,245.32156858695657
OUT,OUTFRONT Media Inc,Real Estate,US,2849.48508
OVV,Ovintiv Inc,Energy ,US,13419.276007265387
OWL,Blue Owl Capital Inc,Financial Services,US,15107.018012007273
OWLT,Owlet Inc,Health Care,US,194.4421135542169
OXM,Oxford Industries Inc,"Textiles, Apparel & Luxury Goods",US,1479.690339068144
OXY,Occidental Petroleum Corp,Energy ,US,64058.70237373083
GAPB.MX,Grupo Aeroportuario del Pacifico SAB de CV,Transportation Infrastructure,MX,127536.16
PACI,Proof Acquisition I Corp,N/A,US,343.61999699698504
PACK,Ranpak Holdings Corp,Packaging,US,390.5197891111112
PAG,Penske Automotive Group Inc,Retail,US,8505.079200930948
PAGS,PagSeguro Digital Ltd,Technology,BR,4935.074335000001
PAI,Western Asset Investment Grade Income Fund Inc,N/A,US,117.18
PAMP3.BA,Pampa Energia SA,Utilities,AR,407085.38
PAR,PAR Technology Corp,Electrical Equipment,US,914.2454720699384
PARR,Par Pacific Holdings Inc,Energy ,US,1121.7318590329673
PATH,UiPath Inc,Technology,US,8770.188787629952
PAXS,PIMCO Access Income Fund,N/A,US,722.24
PAY,Paymentus Holdings Inc,Technology,US,1400.379189372414
PAYC,Paycom Software Inc,Technology,US,20676.67630879984
PB,Prosperity Bancshares Inc,Banking,US,6384.000756839661
PPL.TO,Pembina Pipeline Corp,Energy ,CA,25685.158455
PBF,PBF Energy Inc,Energy ,US,4079.5908016215035
PBFX,PBF Logistics LP,Energy ,US,1151.2825646460424
PBH,Prestige Consumer Healthcare Inc,Pharmaceuticals,US,2512.0178607088214
PBI,Pitney Bowes Inc,Commercial Services & Supplies,US,488.5941823356891
PETR4.SA,Petroleo Brasileiro SA Petrobras,Energy ,BR,471240.722251
PBT,Permian Basin Royalty Trust,Energy ,US,838.49
PCF,High Income Securities Fund,N/A,US,132.35
PCG,PG&E Corp,Utilities,US,24945.235540411017
PCG,PG&E Corp,Utilities,US,24945.235540411017
PCK,PIMCO California Municipal Income Fund II,N/A,US,236.23
PCM,PCM Fund Inc,N/A,US,119.65
PCN,Pimco Corporate & Income Strategy Fund,N/A,US,615.82
PCOR,Procore Technologies Inc,Technology,US,7365.808961009157
PCPC,Periphas Capital Partnering Corp,N/A,US,438.629283
PCQ,PIMCO California Municipal Income Fund,N/A,US,285.13
PD,PagerDuty Inc,Technology,US,2065.073863670539
PDI,PIMCO Dynamic Income Fund,N/A,US,4955.11
PDM,Piedmont Office Realty Trust Inc,Real Estate,US,1451.129765
PDO,PIMCO Dynamic Income Opportunities Fund,N/A,US,1679.67
PDOT,Peridot Acquisition Corp II,N/A,US,504.9522349999999
PD.TO,Precision Drilling Corp,,CA,1084.388878
PDT,John Hancock Premium Dividend Fund,N/A,US,759.17
PEAK,Healthpeak Properties Inc,Real Estate,US,14317.046054
PEB,Pebblebrook Hotel Trust,Real Estate,US,2246.515411
PEG,Public Service Enterprise Group Inc,Utilities,US,31932.04028530542
PEI,Pennsylvania Real Estate Investment Trust,Real Estate,US,23.625625
PEN,Penumbra Inc,Health Care,US,6252.716949501805
PEO,Adams Natural Resources Fund Inc,N/A,US,529.62
PFD,Flaherty & Crumrine Preferred and Income Fund Inc,N/A,US,157.46
PFE,Pfizer Inc,Pharmaceuticals,US,256484.49459620626
PFGC,Performance Food Group Co,Retail,US,7627.0877235353355
PRU,Prudential Financial Inc,Insurance,US,35299.080453617564
PFL,PIMCO Income Strategy Fund,N/A,US,335.09
PFLT,PennantPark Floating Rate Capital Ltd,Financial Services,US,555.48
PFN,PIMCO Income Strategy Fund II,N/A,US,627.06
PFO,Flaherty & Crumrine Preferred and Income Opportunity Fund Inc,N/A,US,132.29
PFS,Provident Financial Services Inc,Financial Services,US,1732.1252970363169
PFSI,PennyMac Financial Services Inc,Financial Services,US,2704.041301206756
PG,Procter & Gamble Co,Consumer products,US,327751.2190463023
PGP,PIMCO Global StocksPLUS & Income Fund,N/A,US,91.54
PGR,Progressive Corp,Insurance,US,71599.46310775483
PGRE,Paramount Group Inc,Real Estate,US,1577.488068
PGRU,Bridgetown 2 Holdings Ltd,N/A,HK,1335.403
PGSS,Pegasus Digital Mobility Acquisition Corp,N/A,US,282.37498898354113
PGTI,PGT Innovations Inc,Building,US,1234.9018465158808
PGZ,Principal Real Estate Income Fund,N/A,US,92.31
PH,Parker-Hannifin Corp,Machinery,US,34010.10180247555
PHD,Pioneer Floating Rate Fund Inc,N/A,US,116.79
PHIA.AS,Koninklijke Philips NV,Health Care,NL,16601.59
TEL.PM,PLDT Inc,Telecommunication,PH,377962.47
PHK,PIMCO High Income Fund,N/A,US,712.52
PHM,Pultegroup Inc,Consumer products,US,9364.106189124754
PHR,Phreesia Inc,Health Care,US,1201.58489238641
PHT,Pioneer High Income Fund Inc,N/A,US,213.31
PHX,PHX Minerals Inc,Energy ,US,115.4928152952381
PHYT,Pyrophyte Acquisition Corp,N/A,US,253.574998
PIAI,Prime Impact Acquisition I,N/A,US,375.67714697302694
PICC,Pivotal Investment Corp III,N/A,US,340.3425039959493
PII,Polaris Inc,Leisure Products,US,6689.8826736960955
PIM,Putnam Master Intermediate Income Trust,N/A,US,177.69
PINE,Alpine Income Property Trust Inc,Real Estate,US,216.103123
PING,Ping Identity Holding Corp,Technology,US,2419.643619666548
PINS,Pinterest Inc,Media,US,14863.304595945914
PIPP,Pine Island Acquisition Corp,N/A,US,217.077667
PIPR,Piper Sandler Companies,Financial Services,US,1948.1403862399197
PJT,PJT Partners Inc,Financial Services,US,1643.9635738080406
PK,Park Hotels & Resorts Inc,Real Estate,US,3123.064505
PKE,Park Aerospace Corp,Aerospace & Defense,US,233.22360270833337
PKG,Packaging Corp of America,Packaging,US,12758.941364280996
PKI,PerkinElmer Inc,Life Sciences Tools & Services,US,16988.481070976723
005490.KS,Posco Holdings Inc,Metals & Mining,KR,19133269.767761
PL,Planet Labs PBC,Professional Services,US,1346.1207985544556
PLD,Prologis Inc,Real Estate,US,94671.231671
PLNT,Planet Fitness Inc,"Hotels, Restaurants & Leisure",US,5948.551749248783
PLOW,Douglas Dynamics Inc,Machinery,US,656.6220934295944
PLTR,Palantir Technologies Inc,Technology,US,15274.799719813083
PLYM,Plymouth Industrial REIT Inc,Real Estate,US,813.575813
PM,Philip Morris International Inc,Tobacco,US,146536.94469116605
PMF,PIMCO Municipal Income Fund,N/A,US,302.27
PML,PIMCO Municipal Income Fund II,N/A,US,724.12
PMM,Putnam Managed Municipal Income Trust,N/A,US,334.59
PMO,Putnam Municipal Opportunities Trust,N/A,US,434.22
PMT,PennyMac Mortgage Investment Trust,Real Estate,US,1287.919958
PMVC,PMV Consumer Acquisition Corp,N/A,US,218.75
PMX,PIMCO Municipal Income Fund III,N/A,US,328.39
PNC,PNC Financial Services Group Inc,Banking,US,64491.9966449716
PNF,PIMCO New York Municipal Income Fund,N/A,US,78.63
PNI,PIMCO New York Municipal Income Fund II,N/A,US,103.18
PNM,PNM Resources Inc,Utilities,US,4089.1734236345433
PNNT,Pennantpark Investment Corp,Financial Services,US,428.46
PNR,Pentair PLC,Machinery,GB,7221.434254718878
PNTM,Pontem Corp,N/A,US,855.5999969984872
PNW,Pinnacle West Capital Corp,Utilities,US,8466.967775350278
POLY,Plantronics Inc,Communications,US,1751.835122
POND,Angel Pond Holdings Corp,N/A,US,327.41296099999994
POR,Portland General Electric Co,Utilities,US,4615.639939436781
PORT,Southport Acquisition Corp,N/A,US,288.36251001497743
POST,Post Holdings Inc,Food Products,US,5240.204057724406
PPG,PPG Industries Inc,Chemicals,US,29083.275403774533
PPL,PPL Corp,Utilities,US,21305.187263963115
PPT,Putnam Premier Income Trust,N/A,US,395.64
PRA,ProAssurance Corp,Insurance,US,1160.7341337054445
PRBM,Parabellum Acquisition Corp,N/A,US,177.89062249240126
PRG,PROG Holdings Inc,Financial Services,US,950.3332313343864
PRGO,Perrigo Company PLC,Pharmaceuticals,IE,4945.865016330614
PRU,Prudential Financial Inc,Insurance,US,35299.080453617564
PRI,Primerica Inc,Insurance,US,4610.475415450596
PRLB,Proto Labs Inc,Machinery,US,1050.6184159905538
PRM,Perimeter Solutions SA,Chemicals,LU,1512.5243290591964
PRMW.TO,Primo Water Corp,Beverages,US,2791.156326
PRO,Pros Holdings Inc,Technology,US,839.0579990418795
PRPC,CC Neuberger Principal Holdings III,N/A,US,547.0406440000002
PRU,Prudential Financial Inc,Insurance,US,35299.080453617564
PRT,PermRock Royalty Trust,Energy ,US,109.37
PRTY,Party City Holdco Inc,Retail,US,230.5116986232558
PRU,Prudential Financial Inc,Insurance,US,35299.080453617564
PSA,Public Storage,Real Estate,US,59294.532674
PSF,Cohen & Steers Select Preferred and Income Fund Inc,N/A,US,264.07
PSFE,Paysafe Ltd,Technology,GB,1263.881848557576
PSN,Parsons Corp,Aerospace & Defense,US,4198.400074679493
PSON.L,Pearson PLC,Media,GB,6396.504761999999
PSPC,Post Holdings Partnering Corp,N/A,US,429.32764949948967
PSTG,Pure Storage Inc,Technology,US,8631.992573674814
PSTL,Postal Realty Trust Inc,Real Estate,US,335.109577
PSX,Phillips 66,Energy ,US,42553.78000782022
601857.SS,PetroChina Co Ltd,Energy ,CN,936984.8370446474
PTY,Pimco Corporate & Income Opportunity Fund,N/A,US,1671.62
PRU.L,Prudential PLC,Insurance,GB,24137.456789999997
PUMP,ProPetro Holding Corp,,US,937.0124158065267
PV,Primavera Capital Acquisition Corp,N/A,HK,532.6625010005049
PVH,PVH Corp,"Textiles, Apparel & Luxury Goods",US,3654.706245064973
PVL,Permianville Royalty Trust,Energy ,US,104.94
PWR,Quanta Services Inc,Construction,US,20109.027542238673
PWSC,PowerSchool Holdings Inc,Diversified Consumer Services,US,3585.3434822821946
PX,P10 Inc,Financial Services,US,1437.9786522905843
PXD,Pioneer Natural Resources Co,Energy ,US,57700.121674924296
PYN,Pimco New York Municipal Income Fund III,N/A,US,49.31
PZC,PIMCO California Municipal Income Fund Iii,N/A,US,191.63
PZN,Pzena Investment Management Inc,Financial Services,US,705.4744125345914
QD,Qudian Inc,Financial Services,CN,239.77532
QFTA,Quantum FinTech Acquisition Corp,N/A,US,247.79156638084214
QGEN,Qiagen NV,Life Sciences Tools & Services,NL,10302.325250960628
QNGY,Quanergy Systems Inc,Electrical Equipment,US,32.23705157803468
QS,Quantumscape Corp,Auto Components,US,4331.378678648905
QSR,Restaurant Brands International Inc,"Hotels, Restaurants & Leisure",CA,18108.829298489436
QTWO,Q2 Holdings Inc,Technology,US,2224.311072845248
QUAD,Quad/Graphics Inc,Commercial Services & Supplies,US,173.39088660317464
QUOT,Quotient Technology Inc,Retail,US,167.7160603820225
R,Ryder System Inc,Road & Rail,US,3807.346693598625
RA,Brookfield Real Assets Income Fund Inc,N/A,US,1015.02
RAAS,Cloopen Group Holding Ltd,Technology,CN,170.944975
RACE.MI,Ferrari NV,Automobiles,IT,47314.571222
RAD,Rite Aid Corp,Retail,US,381.0435049037037
RAMP,Liveramp Holdings Inc,Technology,US,1291.1484893571426
RBA.TO,Ritchie Bros Auctioneers Inc,Commercial Services & Supplies,CA,10225.509125
RBAC,RedBall Acquisition Corp,N/A,US,720.187516015984
RBLX,Roblox Corp,Media,US,22641.280823747074
RBOT,Vicarious Surgical Inc,Health Care,US,463.741888
RC,Ready Capital Corp,Real Estate,US,1460.927433
RC,Ready Capital Corp,Real Estate,US,1460.927433
RC,Ready Capital Corp,Real Estate,US,1460.927433
RC,Ready Capital Corp,Real Estate,US,1460.927433
RCFA,RCF Acquisition Corp,N/A,US,289.225012
RCI.B.TO,Rogers Communications Inc,Telecommunication,CA,28709.044599
RCL,Royal Caribbean Cruises Ltd,"Hotels, Restaurants & Leisure",US,10457.426900415445
RCS,"PIMCO Strategic Income Fund, Inc",N/A,US,248.08
RCUS,Arcus Biosciences Inc,Biotechnology,US,1789.5669075272165
RDN,Radian Group Inc,Financial Services,US,3316.287770710808
RDW,Redwire Corp,Aerospace & Defense,US,179.64089582795697
DRREDDY.NS,Dr Reddy's Laboratories Ltd,Pharmaceuticals,IN,699748.437943
RE,Everest Re Group Ltd,Insurance,BM,10798.85973210101
REL.L,Relx PLC,Professional Services,GB,42683.36634999999
RENN,Renren Inc,Technology,CN,718.146376
RERE,ATRenew Inc,Retail,CN,679.253954
RES,RPC Inc,,US,1694.2948532972975
REV,Revlon Inc,Consumer products,US,368.5723944332344
REVG,REV Group Inc,Machinery,US,663.3902017809187
REX,REX American Resources Corp,Energy ,US,520.6751239423077
REXR,Rexford Industrial Realty Inc,Real Estate,US,10643.791881
REZI,Resideo Technologies Inc,Building,US,3052.1394564756447
RF,Regions Financial Corp,Banking,US,19883.952510540694
RFI,Cohen & Steers Total Return Realty Fund Inc,N/A,US,384.61
RFL,Rafael Holdings Inc,Real Estate,US,43.89554612727273
RFM,Rivernorth Flexible Municipal Income Fund Inc,N/A,US,106.58
RFMZ,Rivernorth Flexible Municipal Income Fund II Inc,N/A,US,356.27
RFP,Resolute Forest Products Inc,Paper & Forest,CA,1550.5422549154302
RGA,Reinsurance Group of America Inc,Insurance,US,8345.084516569104
RGR,Sturm Ruger & Company Inc,Leisure Products,US,920.3610759937108
RGS,Regis Corp,Diversified Consumer Services,US,61.90023246376812
RGT,Royce Global Value Trust Inc,N/A,US,61.29
RH,RH,Retail,US,6223.855971780104
RHI,Robert Half International Inc,Professional Services,US,8333.731827661426
RHP,Ryman Hospitality Properties Inc,Real Estate,US,4486.876755
RIG,Transocean Ltd,,CH,2512.331877235294
RIO.L,Rio Tinto PLC,Metals & Mining,GB,77713.197244
RITM,Rithm Capital Corp,Real Estate,US,4267.07086
RIV,RiverNorth Opportunities Fund Inc,N/A,US,266.15
RJAC,Jackson Acquisition Co,N/A,US,274.787503
RJF,Raymond James Financial Inc,Financial Services,US,22337.88666257651
RKLY,Rockley Photonics Holdings Ltd,Semiconductors,KY,168.9217106766917
RKT,Rocket Companies Inc,Financial Services,US,14968.39819
RKTA,Rocket Internet Growth Opportunities Corp,N/A,KY,329.07749599999994
RL,Ralph Lauren Corp,"Textiles, Apparel & Luxury Goods",US,6102.479882042643
RLI,Rli Corp,Insurance,US,4950.6438843473225
RLJ,RLJ Lodging Trust,Real Estate,US,1928.580872
RLTY,Cohen & Steers Real Estate Opportunities & Income Fund,N/A,US,264.74
RLX,RLX Technology Inc,Tobacco,CN,1818.697194
RM,Regional Management Corp,Financial Services,US,321.09598234053556
RMAX,Re/Max Holdings Inc,Real Estate,US,843.9290122342857
RMD,Resmed Inc,Health Care,US,31624.868247704115
RMI,Rivernorth Opportunistic Municipal Income Fund Inc,N/A,US,117.08
RMM,RiverNorth Managed Duration Municipal Income Fund Inc,N/A,US,324.32
RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc",N/A,US,138.06
RMO,Romeo Power Inc,Electrical Equipment,US,109.85341457652376
RMT,Royce Micro-Cap Trust Inc,N/A,US,447.42
RNG,RingCentral Inc,Technology,US,4089.3424341779864
RNGR,Ranger Energy Services Inc,,US,243.20686962962967
RNP,Cohen & Steers Reit and Preferred and Income Fund Inc,N/A,US,1146.45
RNR,Renaissancere Holdings Ltd,Insurance,BM,6021.289552347397
ROG,Rogers Corp,Electrical Equipment,US,4841.400677749881
ROK,Rockwell Automation Inc,Electrical Equipment,US,27474.773231874755
ROL,Rollins Inc,Commercial Services & Supplies,US,16614.161598393446
RONI,Rice Acquisition Corp II,N/A,US,425.66840987742603
ROP,Roper Technologies Inc,Technology,US,42501.38565352063
ROSS,Ross Acquisition II Corp,N/A,US,426.5062550050606
RPM,RPM International Inc,Chemicals,US,11937.180584380763
RPT,RPT Realty,Real Estate,US,815.112779
RQI,Cohen & Steers Quality Income Realty Fund Inc,N/A,US,2033.78
RRAC,Rigel Resource Acquisition Corp,N/A,US,376.875007
RRC,Range Resources Corp,Energy ,US,8457.046846590427
RRX,Regal Rexnord Corp,Electrical Equipment,US,9030.973125849385
RS,Reliance Steel & Aluminum Co,Metals & Mining,US,11089.297133149092
RMPL PR,RiverNorth Specialty Finance Corp,N/A,US,42.06
RSG,Republic Services Inc,Commercial Services & Supplies,US,45112.11901531326
RSI,Rush Street Interactive Inc,"Hotels, Restaurants & Leisure",US,1086.721785058116
RSKD,Riskified Ltd,Technology,IL,719.4307778069107
RTX,Raytheon Technologies Corp,Aerospace & Defense,US,129327.86280225265
RVLV,Revolve Group Inc,Retail,US,1722.382353167286
RVT,Royce Value Trust Inc,N/A,US,1734.86
RWT,Redwood Trust Inc,Real Estate,US,869.905134
RY.TO,Royal Bank of Canada,Banking,CA,170902.947192
RYAM,Rayonier Advanced Materials Inc,Chemicals,US,273.79657045283017
RYAN,Ryan Specialty Holdings Inc,Insurance,US,10768.3384847137
RYI,Ryerson Holding Corp,Metals & Mining,US,1042.3704367035336
RYN,Rayonier Inc,Real Estate,US,5209.689495
RGA,Reinsurance Group of America Inc,Insurance,US,8345.084516569104
RGA,Reinsurance Group of America Inc,Insurance,US,8345.084516569104
S,SentinelOne Inc,Technology,US,7220.748438875486
SEA.TO,Seabridge Gold Inc,Metals & Mining,CA,1206.565474
SAFE,Safehold Inc,Real Estate,US,2360.013211
SAH,Sonic Automotive Inc,Retail,US,2029.255244109924
SAIC,Science Applications International Corp,Professional Services,US,5116.222262854893
SAIL,SailPoint Technologies Holdings Inc,Technology,US,6154.693874
SAM,Boston Beer Company Inc,Beverages,US,4066.7139148874853
SAN.MC,Banco Santander SA,Banking,ES,39911.375972
SSL.TO,Sandstorm Gold Ltd,Metals & Mining,CA,1966.523126
SAP.DE,SAP SE,Technology,DE,98084.095025
SAR,Saratoga Investment Corp,Financial Services,US,300.820956547272
SAR,Saratoga Investment Corp,Financial Services,US,300.820956547272
SAVE,Spirit Airlines Inc,Airlines,US,2404.520677212909
SB,Safe Bulkers Inc,Marine,MC,387.3293207962382
STNG,Scorpio Tankers Inc,Energy ,MC,2496.464123921769
SBH,Sally Beauty Holdings Inc,Retail,US,1567.7981512027027
SBI,Western Asset Intermediate Muni Fund Inc,N/A,US,115.76
SBII,Sandbridge X2 Corp,N/A,US,292.362272
SBOW,SilverBow Resources Inc,Energy ,US,868.3922229893675
SBR,Sabine Royalty Trust,Energy ,US,1083.39
SBSP3.SA,Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,Utilities,BR,33491.984497
SSW.JO,Sibanye Stillwater Ltd,Metals & Mining,ZA,103898.044714
SCCO,Southern Copper Corp,Metals & Mining,US,35322.59683154772
